Time,Heart Rate
11:02:02,70
11:02:12,69
11:02:17,68
11:02:22,66
11:02:27,65
11:02:32,66
11:02:42,67
11:02:47,68
11:03:02,69
11:03:07,71
11:03:17,70
11:03:22,72
11:03:37,73
11:03:42,72
11:03:47,73
11:03:52,72
11:04:07,73
11:04:12,72
11:04:17,71
11:04:22,69
11:04:27,64
11:04:37,64
11:04:52,65
11:04:57,67
11:05:02,70
11:05:17,71
11:05:22,72
11:05:27,73
11:05:37,74
11:05:47,72
11:05:52,70
11:05:57,68
11:06:02,69
11:06:17,69
11:06:32,69
11:06:37,72
11:06:42,75
11:06:47,74
11:06:52,72
11:06:57,70
11:07:02,70
11:07:17,70
11:07:22,69
11:07:32,67
11:07:37,65
11:07:47,64
11:07:52,64
11:07:57,65
11:08:02,66
11:08:07,67
11:08:22,68
11:08:27,67
11:08:32,65
11:08:47,65
11:12:13,73
11:12:23,75
11:12:28,74
11:12:33,73
11:12:38,72
11:12:48,71
11:12:58,70
11:13:08,71
11:13:13,70
11:13:28,70
11:13:43,70
11:13:53,72
11:14:08,72
11:14:23,72
11:14:33,71
11:14:38,70
11:14:43,69
11:14:58,69
11:15:08,70
11:15:18,69
11:15:23,68
11:15:33,69
11:15:43,68
11:15:58,68
11:16:08,69
11:16:18,70
11:16:23,71
11:16:28,72
11:16:38,73
11:16:43,72
11:16:48,74
11:16:53,76
11:16:58,73
11:17:03,74
11:17:08,72
11:17:13,70
11:17:18,69
11:17:23,70
11:17:38,71
11:17:43,73
11:17:48,76
11:17:53,77
11:17:58,76
11:18:13,77
11:18:23,76
11:18:33,74
11:18:38,71
11:18:43,70
11:18:53,71
11:19:08,71
11:19:23,72
11:19:28,73
11:19:33,74
11:19:38,73
11:19:43,70
11:19:48,71
11:19:53,72
11:19:58,70
11:20:03,68
11:20:08,66
11:20:23,65
11:20:28,66
11:20:38,67
11:20:53,68
11:20:58,69
11:21:03,72
11:21:13,71
11:21:18,70
11:21:33,70
11:21:38,69
11:21:53,68
11:22:08,68
11:22:18,69
11:22:33,69
11:22:38,67
11:22:48,68
11:22:53,69
11:23:08,69
11:23:13,68
11:23:23,69
11:23:28,70
11:23:33,70
11:23:38,71
11:23:53,71
11:24:03,70
11:24:08,71
11:24:18,73
11:24:23,74
11:24:28,78
11:24:33,74
11:24:38,71
11:24:43,72
11:24:53,73
11:25:03,74
11:25:18,74
11:25:23,73
11:25:28,72
11:25:43,72
11:25:48,75
11:25:58,74
11:26:03,72
11:26:08,70
11:26:13,66
11:26:18,67
11:26:28,69
11:26:33,73
11:26:38,75
11:26:44,74
11:26:49,72
11:26:54,71
11:26:59,72
11:27:04,75
11:27:09,75
11:27:14,74
11:27:19,72
11:27:24,71
11:27:34,72
11:27:49,71
11:28:04,71
11:28:09,72
11:28:19,72
11:28:24,73
11:28:39,73
11:28:44,72
11:28:49,70
11:28:54,70
11:28:59,71
11:29:04,71
11:29:09,72
11:29:24,73
11:29:34,71
11:29:39,72
11:29:44,72
11:29:49,74
11:29:54,75
11:30:09,74
11:30:14,73
11:30:19,72
11:30:24,71
11:30:34,69
11:30:39,68
11:30:54,69
11:31:09,69
11:31:14,70
11:31:19,72
11:31:24,73
11:31:29,69
11:31:34,68
11:31:49,69
11:31:54,70
11:31:59,73
11:32:04,76
11:32:09,77
11:32:24,77
11:32:39,76
11:32:44,75
11:32:49,77
11:32:54,82
11:32:59,81
11:33:04,78
11:33:09,74
11:33:14,73
11:33:19,70
11:33:24,68
11:33:34,67
11:33:44,68
11:33:49,68
11:33:59,68
11:34:04,67
11:34:09,65
11:34:14,64
11:34:19,62
11:34:29,63
11:34:34,62
11:34:49,63
11:34:59,64
11:35:04,63
11:35:19,63
11:35:29,64
11:35:34,63
11:35:39,62
11:35:44,61
11:35:49,60
11:36:04,61
11:36:09,61
11:36:14,61
11:36:19,60
11:36:29,61
11:36:34,60
11:36:39,62
11:36:49,64
11:36:54,64
11:36:59,63
11:37:04,63
11:37:14,62
11:37:19,63
11:37:29,64
11:37:39,64
11:37:44,62
11:37:49,60
11:38:04,60
11:38:19,61
11:38:24,58
11:38:34,59
11:38:49,60
11:38:54,60
11:38:59,61
11:39:04,59
11:39:09,58
11:39:14,59
11:39:19,60
11:39:34,61
11:39:39,62
11:39:44,63
11:39:49,63
11:39:54,63
11:39:59,59
11:40:09,58
11:40:14,57
11:40:19,59
11:40:24,59
11:40:39,59
11:40:44,60
11:40:59,58
11:41:04,59
11:41:09,60
11:41:14,61
11:41:19,60
11:41:24,58
11:41:29,59
11:41:34,60
11:41:39,59
11:41:54,59
11:41:59,58
11:42:14,57
11:42:24,58
11:42:29,59
11:42:44,60
11:42:49,59
11:43:04,59
11:43:21,58
11:43:26,61
11:43:31,60
11:43:36,61
11:43:41,61
11:43:46,60
11:43:51,58
11:43:56,61
11:44:01,60
11:44:16,60
11:46:02,60
11:46:12,59
11:46:22,58
11:46:27,57
11:46:32,59
11:46:37,60
11:46:47,61
11:46:52,70
11:46:57,78
11:47:07,77
11:47:12,79
11:47:17,81
11:47:22,80
11:47:27,76
11:47:32,74
11:47:37,72
11:47:42,71
11:47:47,71
11:47:57,72
11:48:02,74
11:48:07,75
11:48:17,79
11:48:22,77
11:48:27,74
11:48:32,70
11:48:38,68
11:48:53,68
11:49:03,69
11:49:18,69
11:49:23,66
11:49:28,65
11:49:33,64
11:49:38,63
11:49:43,62
11:49:48,63
11:49:58,64
11:50:03,63
11:50:08,62
11:50:13,61
11:50:28,61
11:50:33,61
11:50:48,61
11:50:53,72
11:50:58,76
11:51:03,74
11:51:08,72
11:51:13,70
11:51:18,66
11:51:23,64
11:51:28,62
11:51:33,61
11:51:39,62
11:51:44,63
11:51:49,62
11:51:54,61
11:51:59,61
11:52:09,66
11:52:14,67
11:52:19,66
11:52:24,65
11:52:29,62
11:52:34,61
11:52:39,60
11:52:49,61
11:52:54,62
11:52:59,62
11:53:04,64
11:53:09,65
11:53:14,64
11:53:19,63
11:53:24,62
11:53:29,61
11:53:39,60
11:53:54,60
11:53:59,62
11:54:04,62
11:54:09,60
11:54:14,62
11:54:19,62
11:54:29,61
11:54:34,60
11:54:39,59
11:54:44,60
11:54:49,62
11:54:54,64
11:54:59,65
11:55:04,64
11:55:14,62
11:55:19,61
11:55:24,61
11:55:29,59
11:55:34,57
11:55:44,56
11:55:54,57
11:56:04,58
11:56:09,60
11:56:14,64
11:56:19,67
11:56:24,65
11:56:29,62
11:56:34,59
11:56:39,57
11:56:44,56
11:56:49,55
11:56:54,56
11:56:59,56
11:57:09,57
11:57:24,57
11:57:29,58
11:57:34,61
11:57:39,65
11:57:44,66
11:57:49,65
11:57:59,64
11:58:04,61
11:58:09,58
11:58:14,57
11:58:24,57
11:58:39,59
11:58:44,60
11:58:49,59
11:58:59,58
11:59:14,60
11:59:24,59
11:59:34,58
11:59:39,59
11:59:44,58
11:59:49,57
11:59:54,58
11:59:59,59
12:00:04,58
12:00:09,59
12:00:14,58
12:00:24,59
12:00:39,60
12:00:49,59
12:00:54,58
12:01:09,60
12:01:14,59
12:01:19,58
12:01:29,57
12:01:34,58
12:01:49,58
12:01:54,58
12:01:59,60
12:02:04,61
12:02:19,60
12:02:24,59
12:02:29,58
12:02:39,58
12:02:44,56
12:02:49,57
12:03:04,58
12:03:09,73
12:03:14,78
12:03:19,76
12:03:24,69
12:03:29,64
12:03:34,61
12:03:44,60
12:03:49,59
12:04:04,58
12:04:09,59
12:04:14,60
12:04:24,59
12:04:29,57
12:04:34,59
12:04:39,62
12:04:44,61
12:04:54,60
12:05:04,60
12:05:14,61
12:05:29,61
12:05:34,67
12:05:39,75
12:05:49,74
12:06:04,75
12:06:09,76
12:06:19,77
12:06:24,78
12:06:34,79
12:06:39,78
12:06:44,74
12:06:49,72
12:06:59,73
12:07:04,78
12:07:09,79
12:07:14,81
12:07:19,84
12:07:24,83
12:07:29,84
12:07:34,89
12:07:39,90
12:07:44,94
12:07:49,96
12:07:54,99
12:07:59,102
12:08:04,104
12:08:14,105
12:08:19,103
12:08:24,97
12:08:29,94
12:08:34,90
12:08:39,89
12:08:44,85
12:08:59,85
12:09:14,85
12:09:19,83
12:09:29,80
12:09:35,77
12:09:40,75
12:09:55,80
12:10:00,82
12:10:05,83
12:10:15,85
12:10:20,87
12:10:25,89
12:10:35,89
12:10:40,88
12:10:45,87
12:10:50,86
12:10:55,85
12:11:00,84
12:11:05,83
12:11:10,80
12:11:20,79
12:11:30,78
12:11:40,79
12:11:45,78
12:11:50,77
12:12:05,73
12:12:10,74
12:12:15,75
12:12:25,76
12:12:35,77
12:12:40,78
12:12:45,79
12:12:50,80
12:12:55,79
12:13:05,73
12:13:10,74
12:13:25,76
12:13:30,78
12:13:35,77
12:13:40,76
12:13:45,75
12:13:55,74
12:14:00,73
12:14:05,72
12:14:10,64
12:14:15,66
12:14:30,67
12:14:35,68
12:14:40,66
12:14:45,65
12:14:50,66
12:14:55,65
12:15:00,70
12:15:10,69
12:15:20,70
12:15:25,71
12:15:30,72
12:15:40,73
12:15:45,72
12:15:50,72
12:15:55,71
12:16:00,70
12:16:10,68
12:16:15,67
12:16:20,69
12:16:25,70
12:16:30,74
12:16:35,77
12:16:40,76
12:16:45,75
12:16:50,73
12:16:55,74
12:17:10,75
12:17:15,76
12:17:25,79
12:17:35,71
12:17:40,66
12:17:45,61
12:17:50,65
12:17:55,67
12:18:05,67
12:18:20,67
12:18:30,68
12:18:35,67
12:18:40,65
12:18:45,65
12:18:50,65
12:19:05,65
12:19:10,66
12:19:15,67
12:19:30,68
12:19:45,67
12:19:55,68
12:20:05,69
12:20:15,76
12:20:20,76
12:20:25,77
12:20:35,74
12:20:40,66
12:20:45,64
12:20:50,63
12:20:55,62
12:21:00,61
12:21:05,62
12:21:15,65
12:21:20,68
12:21:25,70
12:21:30,69
12:21:35,66
12:21:40,63
12:21:50,65
12:21:55,72
12:22:00,73
12:22:10,72
12:22:15,71
12:22:30,71
12:22:45,71
12:22:50,74
12:22:55,75
12:23:05,74
12:23:10,75
12:23:20,74
12:23:25,73
12:23:30,72
12:23:35,70
12:23:40,66
12:23:45,69
12:23:55,70
12:24:00,70
12:24:15,70
12:24:20,72
12:24:25,70
12:24:30,67
12:24:35,66
12:24:40,65
12:24:45,62
12:24:50,63
12:24:55,65
12:25:01,66
12:25:06,67
12:25:21,63
12:25:26,60
12:25:31,59
12:25:46,60
12:25:51,60
12:25:56,61
12:26:06,62
12:26:11,66
12:26:21,67
12:26:26,67
12:26:31,67
12:26:36,69
12:26:41,70
12:26:56,72
12:27:01,73
12:27:06,74
12:27:21,74
12:27:26,73
12:27:31,72
12:27:36,71
12:27:51,70
12:27:56,68
12:28:01,67
12:28:16,68
12:28:21,69
12:28:26,70
12:28:31,71
12:28:46,72
12:28:56,73
12:29:06,67
12:29:11,66
12:29:26,66
12:29:31,72
12:29:36,76
12:29:41,75
12:29:46,74
12:29:51,73
12:29:56,71
12:30:01,69
12:30:06,68
12:30:11,67
12:30:16,68
12:30:26,67
12:30:36,69
12:30:41,71
12:30:46,68
12:30:51,67
12:30:56,66
12:31:01,67
12:31:16,68
12:31:26,67
12:31:36,65
12:31:41,65
12:31:51,65
12:32:06,65
12:32:21,65
12:32:36,66
12:32:51,66
12:33:06,66
12:33:11,67
12:33:16,69
12:33:26,70
12:33:31,71
12:33:36,72
12:33:41,73
12:33:46,72
12:33:51,71
12:33:56,70
12:34:01,68
12:34:11,67
12:34:16,66
12:34:31,66
12:34:46,65
12:34:51,63
12:34:56,64
12:35:01,64
12:35:06,65
12:35:16,64
12:35:21,64
12:35:26,64
12:35:31,64
12:35:36,63
12:35:41,63
12:35:46,64
12:35:56,65
12:36:01,65
12:36:16,65
12:36:21,64
12:36:26,64
12:36:31,65
12:36:46,66
12:36:56,67
12:37:06,68
12:37:11,66
12:37:26,66
12:37:31,67
12:37:36,68
12:37:41,69
12:37:56,69
12:38:01,68
12:38:16,68
12:38:31,67
12:38:46,68
12:38:56,70
12:39:01,71
12:39:06,69
12:39:11,65
12:39:16,64
12:39:26,64
12:39:36,65
12:39:41,76
12:39:46,77
12:39:56,76
12:40:01,75
12:40:16,75
12:40:21,74
12:40:31,73
12:40:41,72
12:40:51,71
12:40:56,72
12:41:11,74
12:41:21,75
12:41:26,77
12:41:31,79
12:41:36,81
12:41:41,84
12:41:46,88
12:41:56,87
12:42:01,80
12:42:06,80
12:42:11,78
12:42:16,77
12:42:22,75
12:42:27,73
12:42:42,73
12:42:57,73
12:43:12,74
12:43:17,70
12:43:22,68
12:43:27,67
12:43:32,71
12:43:37,70
12:43:47,72
12:43:52,73
12:44:02,72
12:44:17,72
12:44:27,71
12:44:32,70
12:44:37,68
12:44:42,66
12:44:47,67
12:45:02,69
12:45:17,70
12:45:32,71
12:45:42,72
12:45:57,73
12:46:02,72
12:46:07,70
12:46:12,69
12:46:17,69
12:46:27,71
12:46:32,72
12:46:42,71
12:46:52,72
12:47:02,73
12:47:07,71
12:47:12,69
12:47:27,71
12:47:37,70
12:47:47,69
12:47:52,70
12:47:57,69
12:48:02,76
12:48:07,79
12:48:12,78
12:48:22,79
12:48:27,80
12:48:32,78
12:48:37,76
12:48:52,78
12:49:02,79
12:49:07,80
12:49:12,81
12:49:17,80
12:49:32,80
12:49:37,79
12:49:42,78
12:49:52,77
12:50:02,76
12:50:07,77
12:50:17,78
12:50:27,79
12:50:37,80
12:50:42,84
12:50:47,86
12:50:52,87
12:50:57,90
12:51:02,92
12:51:12,94
12:51:17,93
12:51:27,89
12:51:32,87
12:51:37,85
12:51:47,84
12:51:52,83
12:51:57,82
12:52:02,82
12:52:12,83
12:52:17,84
12:52:32,86
12:52:37,89
12:52:42,90
12:52:47,91
12:52:52,93
12:52:57,92
12:53:02,91
12:53:07,92
12:53:17,93
12:53:22,90
12:53:27,89
12:53:37,85
12:53:42,81
12:53:57,81
12:54:02,82
12:54:07,85
12:54:17,84
12:54:22,76
12:54:32,77
12:54:37,78
12:54:42,79
12:54:47,78
12:54:52,76
12:55:02,77
12:55:07,79
12:55:12,81
12:55:17,82
12:55:22,83
12:55:27,84
12:55:32,86
12:55:37,88
12:55:42,89
12:55:47,90
12:55:52,89
12:55:57,88
12:56:02,86
12:56:07,82
12:56:12,80
12:56:17,79
12:56:27,78
12:56:37,77
12:56:42,78
12:56:47,77
12:56:52,76
